NOM;REG;COD_PRO;COD_COM;NOM_COM;RURAL;LATITUD;LONGITUD
ESCUELA PARTICULAR AMBROSIO OHIGGINS;9;91;9119;VILCUN;1;-38,75732;-72,373909
ESCUELA PARTICULAR VILCUN;9;91;9119;VILCUN;0;-38,671009;-72,223343
ESCUELA LOS ALPES;9;91;9119;VILCUN;1;-38,75508;-72,14253
ESC. BASICA MALLA;9;91;9119;VILCUN;1;-38,7029663;-72,32159455
ESCUELA ESPECIAL DE LENGUAJE EL CASTILLO DE VILCÚN;9;91;9119;VILCUN;0; ; 
ESC. BASICA CRUZ DEL SUR;9;91;9119;VILCUN;1;-38,81134;-72,264542
ESC.ESP.RET.MENTAL FEYENTUN;9;91;9119;VILCUN;0;-38,670807;-72,23029
ESCUELA PARTICULAR ARTURO PRAT;9;91;9119;VILCUN;0;-38,67675025;-72,21940798
CAMBRIDGE COLLEGE PRIMAVERA;9;91;9119;VILCUN;0;-38,688301;-72,368294
C.E.I.A VILCUN;9;91;9119;VILCUN;0;-38,697334;-72,36755
ESCUELA ALIWEN DE LLAMUCO;9;91;9119;VILCUN;1;-38,6796;-72,477921
ESCUELA BASICA NINOS FELICES;9;91;9119;VILCUN;0;-38,66993;-72,219612
COLEGIO PARTICULAR SEMBRADORES;9;91;9119;VILCUN;1;-38,66690043;-72,20303162
ESCUELA ESPECIAL DE LENGUAJE SUYAI VILCÚN;9;91;9119;VILCUN;0;-38,66873;-72,2288
COLEGIO ARRAYAN;9;91;9119;VILCUN;1;-38,667599;-72,20089
ESCUELA ESPECIAL DE LENGUAJE ZAPATITO JUGUETON;9;91;9119;VILCUN;0;-38,69303;-72,35921
ESCUELA HECTOR VALENZUELA CEA;9;91;9120;VILLARRICA;0;-39,27453613;-72,23303986
LICEO BICENTENARIO ARAUCANÍA;9;91;9120;VILLARRICA;0;-39,28569;-72,228088
LICEO BICENTENARIO DE EXCELENCIA POLITECNICO VILLARRICA;9;91;9120;VILLARRICA;0;-39,29237;-72,230202
ESCUELA JOSE ABELARDO NUNEZ;9;91;9120;VILLARRICA;0;-39,27808;-72,236717
LICEO BICENTENARIO DE EXCELENCIA ARTÍSTICO ALEXANDER GRAHAM BELL;9;91;9120;VILLARRICA;0;-39,286301;-72,224327
ESCUELA VALENTIN LETELIER;9;91;9120;VILLARRICA;0;-39,278679;-72,229218
ESCUELA VOIPIR DE NANCUL;9;91;9120;VILLARRICA;0;-39,278111;-72,232872
ESCUELA MARIANO LATORRE;9;91;9120;VILLARRICA;0;-39,29356;-72,225883
ESC.ESP.RET.MENTAL BEATO LUIS ORIONE;9;91;9120;VILLARRICA;0;-39,28739;-72,223255
ESCUELA EPUKLEI;9;91;9120;VILLARRICA;0;-39,48732;-72,155838
ESCUELA MOLCO ALTO;9;91;9120;VILLARRICA;1;-39,3283;-72,094116
ESCUELA BASICA MALLOCO;9;91;9120;VILLARRICA;1; ; 
ESCUELA LAS VERTIENTES;9;91;9120;VILLARRICA;1;-39,13715;-72,287071
SAN FRANCISCO CERRADA(RES/412/04/98);9;91;9120;VILLARRICA;0; ; 
ESCUELA CATRICO LA LUNA;9;91;9120;VILLARRICA;1; ; 
ESCUELA HUINCACARA SUR;9;91;9120;VILLARRICA;1; ; 
ESCUELA BASICA HUILLINCO;9;91;9120;VILLARRICA;1; ; 
ESCUELA CONQUIL;9;91;9120;VILLARRICA;1;-39,339439;-72,145264
ESCUELA MANANTIAL;9;91;9120;VILLARRICA;1;-39,356468;-72,314018
ESCUELA TERESITA DE LOS ANDES;9;91;9120;VILLARRICA;1; ; 
ESCUELA BASICA MANQUEPAN;9;91;9120;VILLARRICA;1; ; 
COLEGIO DE HUMANIDADES DE VILLARICA;9;91;9120;VILLARRICA;0;-39,28577;-72,231956
ESCUELA INDUSTRIAL SAN JOSE;9;91;9120;VILLARRICA;0;-39,280708;-72,231613
LICEO BICENTENARIO DE EXCELENCIA SAN AGUSTÍN;9;91;9120;VILLARRICA;0;-39,486832;-72,155037
ESCUELA PARTICULAR SAGRADA FAMILIA;9;91;9120;VILLARRICA;0;-39,280022;-72,232811
ESCUELA PARTICULAR NANCUL;9;91;9120;VILLARRICA;0;-39,28054;-72,307388
COLEGIO SANTA CRUZ;9;91;9120;VILLARRICA;0;-39,278332;-72,225731
LICEO PART. LIBERTAD;9;91;9120;VILLARRICA;0;-39,48447;-72,163681
COLEGIO ALBERTO HURTADO;9;91;9120;VILLARRICA;0;-39,2906;-72,227562
ESCUELA PARTICULAR PUCARA ALTO;9;91;9120;VILLARRICA;0;-39,297279;-72,22924
ESCUELA PARTICULAR ADVENTISTA;9;91;9120;VILLARRICA;0;-39,284901;-72,228798
ESCUELA PARTICULAR PEDRO AGUIRRE CERDA;9;91;9120;VILLARRICA;0;-39,28857;-72,23613
ESCUELA PARTICULAR NUEVA ESPERANZA;9;91;9120;VILLARRICA;0;-39,48848;-72,15538
ESCUELA PARTICULAR CUDICO;9;91;9120;VILLARRICA;1;-39,441502;-72,161079
ESCUELA PARTICULAR HUECHULELFU;9;91;9120;VILLARRICA;1;-39,229939;-72,344437
ESCUELA PARTICULAR LLAU LLAU;9;91;9120;VILLARRICA;1; ; 
ESCUELA PARTICULAR CHAURA;9;91;9120;VILLARRICA;1;-39,29679224;-72,23708532
ESCUELA PARTICULAR LUIS CRUZ MARTINEZ;9;91;9120;VILLARRICA;1;-39,311241;-72,229668
ESCUELA PARTICULAR FLOR DEL LAGO;9;91;9120;VILLARRICA;1; ; 
ESCUELA PARTICULAR SAN LUIS;9;91;9120;VILLARRICA;1;-39,3708;-72,257309
ESCUELA PARTICULAR CALFUTUE;9;91;9120;VILLARRICA;1;-39,359161;-72,212883
ESCUELA PARTICULAR SANTA RITA;9;91;9120;VILLARRICA;1;-39,35355;-72,215477
ESCUELA PARTICULAR NUEVA LONCOTRARO;9;91;9120;VILLARRICA;1;-39,34174;-72,037666
ESCUELA PARTICULAR CHESQUE ALTO;9;91;9120;VILLARRICA;1; ; 
ESCUELA PARTICULAR LIUMALLA;9;91;9120;VILLARRICA;1;-39,395729;-72,271446
ESCUELA PARTICULAR RAYENKO;9;91;9120;VILLARRICA;1;-39,481758;-72,278374
ESCUELA PARTICULAR LOS CIRUELOS;9;91;9120;VILLARRICA;1;-39,35751128;-72,35471759
ESCUELA PARTICULAR COLONIA CHALLUPEN;9;91;9120;VILLARRICA;1;-39,4540853;-72,07022391
ESCUELA PARTICULAR NELTUME;9;91;9120;VILLARRICA;1;-39,221111;-72,289963
TERESITA DE LOS ANDES (CERRADA 97);9;91;9120;VILLARRICA;0; ; 
ESCUELA PARTICULAR SANTA FILOMENA;9;91;9120;VILLARRICA;1;-39,175301;-72,144867
ESCUELA PARTICULAR MARIA LUISA;9;91;9120;VILLARRICA;1; ; 
ESCUELA PARTICULAR QUETROCO;9;91;9120;VILLARRICA;1;-39,45689467;-72,23589976
ESCUELA PARTICULAR CURILELFU;9;91;9120;VILLARRICA;1;-39,425919;-72,232452
ESCUELA PARTICULAR SAN FRANCISCO;9;91;9120;VILLARRICA;1;-39,32243;-72,147858
ESCUELA PARTICULAR LOS CIERVOS;9;91;9120;VILLARRICA;1;-39,30579549;-72,16122008
ESCUELA PARTICULAR VIRGEN CANDELARIA;9;91;9120;VILLARRICA;1;-39,450699;-72,207901
ESCUELA PARTICULAR CARMELITA;9;91;9120;VILLARRICA;1;-39,37439;-72,33683
COLEGIO ALEMAN VILLARRICA;9;91;9120;VILLARRICA;0;-39,277536;-72,2244
ESCUELA EL CASTILLO;9;91;9120;VILLARRICA;1;-39,28862;-72,230949
ESCUELA ESTADIO;9;91;9120;VILLARRICA;1;-39,437561;-72,130524
ESCUELA ALIHUEN;9;91;9120;VILLARRICA;1;-39,457829;-72,126587
ESCUELA COLONIA RAYEN-LAFQUEN;9;91;9120;VILLARRICA;1;-39,08078;-72,294762
COLEGIO RAKIDUAM;9;91;9120;VILLARRICA;1;-39,428082;-72,196701
ESCUELA PARTICULAR HUALAPULLI;9;91;9120;VILLARRICA;1;-39,393749;-72,239777
ESCUELA BASICA PEUMA MEW;9;91;9120;VILLARRICA;1;-39,287128;-72,247337
INSTITUTO CAMILO HENRIQUEZ;9;91;9120;VILLARRICA;0;-39,276951;-72,236183
JARDIN INFANTIL DIEGO PORTALES(CERR RES391);9;91;9120;VILLARRICA;0; ; 
CENTRO ABIERTO DIEGO PORTALES(CERRADO);9;91;9120;VILLARRICA;0; ; 
ESCUELA LAURA VICUNA;9;91;9120;VILLARRICA;0;-39,29821;-72,224251
SOUTHERN OXFORD SCHOOL;9;91;9120;VILLARRICA;0;-39,268366;-72,23789
ESCUELA NUEVA MENETUE;9;91;9120;VILLARRICA;1;-39,32283;-71,731903
ESCUELA PARTICULAR VOIPIR SECO;9;91;9120;VILLARRICA;1;-39,40382001;-72,06030667
ESCUELA PARTICULAR CLAUDIO ARRAU;9;91;9120;VILLARRICA;1;-39,317551;-72,235397
LICEO VESPERTINO DE ADULTOS CALAFQUEN;9;91;9120;VILLARRICA;0; ; 
JARDIN INFANTIL ECOMUNDO CULTURAL;9;91;9120;VILLARRICA;0; ; 
COLEGIO CAMILO HENRIQUEZ DE PEDREGOSO;9;91;9120;VILLARRICA;1;-39,15873;-72,284767
ESCUELA ESPECIAL ALFONSO RECART;9;91;9120;VILLARRICA;0;-39,16776;-72,28402
ESCUELA PARTICULAR VALLES DE AFUNALHUE;9;91;9120;VILLARRICA;1;-39,45354204;-72,19298477
COLEGIO ALTAS CUMBRES;9;91;9120;VILLARRICA;0;-39,282879;-72,223389
ESCUELA ESPECIAL RUCA MAHUIDA;9;91;9120;VILLARRICA;0;-39,27927;-72,22768
COLEGIO PEDRO DE VALDIVIA DE VILLARRICA;9;91;9120;VILLARRICA;1;-39,294552;-72,23127
COLEGIO JUAN PABLO II;9;91;9120;VILLARRICA;1;-39,36927;-72,213173
COLEGIO FILADELFIA;9;91;9120;VILLARRICA;1;-39,44825;-72,210243
COLEGIO JUAN XXIII;9;91;9120;VILLARRICA;1;-39,30793;-72,207703
ESCUELA ESPECIAL DE LENGUAJE GIRASOLES;9;91;9120;VILLARRICA;0; ; 
ESCUELA ESPECIAL HOSPITALARIA REVIVIR;9;91;9120;VILLARRICA;0;-39,27752;-72,226923
COLEGIO SAINT MATTHEW;9;91;9120;VILLARRICA;0;-39,30172;-72,233467
BOQUI MONTESSORI;9;91;9120;VILLARRICA;0;-39,2793266;-72,2258365
LOS DUENDECITOS;9;91;9120;VILLARRICA;0; ; 
LICEO BICENTENARIO JAMES MUNDELL;9;91;9121;CHOLCHOL;0;-38,60598;-72,843498
ESCUELA BASICA LOS AVELLANOS;9;91;9121;CHOLCHOL;1;-38,60157;-72,847908
ESCUELA BASICA RAYEN RUNGI;9;91;9121;CHOLCHOL;1;-38,640999;-72,882004
ESCUELA BASICA COIHUE CURACO;9;91;9121;CHOLCHOL;1;-38,60157;-72,847908
ESCUELA BASICA RAPAHUE;9;91;9121;CHOLCHOL;1;-38,60156678;-72,84790883
ESC. BASICA JUNTA HUAMAQUI;9;91;9121;CHOLCHOL;1;-38,60156678;-72,84790883
ESC. BASICA PICHIRAYEN;9;91;9121;CHOLCHOL;1;-38,60157;-72,847908
ESC. BASICA SANTA CAROLINA;9;91;9121;CHOLCHOL;1;-38,60157;-72,847908
ESC. BASICA MALALCHE BAJO;9;91;9121;CHOLCHOL;1;-38,60157;-72,847908
ESC. BASICA CAMPANARIO;9;91;9121;CHOLCHOL;1;-38,60157;-72,847908
ESC. BASICA EL PROGRESO;9;91;9121;CHOLCHOL;1;-38,60157;-72,847908
ESC. BASICA RUCAPANGUE;9;91;9121;CHOLCHOL;1;-38,60157;-72,847908
ESC. BASICA ALTAMIRA;9;91;9121;CHOLCHOL;1;-38,646;-72,787003
ESC. BASICA NUEVA AURORA;9;91;9121;CHOLCHOL;1;-38,60157;-72,847908
LICEO AGRICOLA CHOL CHOL;9;91;9121;CHOLCHOL;0;-38,600399;-72,849129
LICEO INTERCULTURAL TÉCNICO PROFESIONAL GUACOLDA;9;91;9121;CHOLCHOL;0;-38,604229;-72,842438
ESCUELA ALTAMIRA;9;91;9121;CHOLCHOL;0;-38,59854618;-72,84221421
LICEO SAN FRANCISCO DE ASIS DE CHOL CHOL;9;91;9121;CHOLCHOL;0;-38,603359;-72,846893
COLEGIO ANGLICANO WILLIAM WILSON;9;91;9121;CHOLCHOL;0;-38,602428;-72,846977
ESCUELA PARTICULAR GALVARINO;9;91;9121;CHOLCHOL;0;-38,60167098;-72,84853357
ESCUELA PARTICULAR COILACO;9;91;9121;CHOLCHOL;1;-38,52314;-72,87793
ESCUELA CARRERINE;9;91;9121;CHOLCHOL;1;-38,60156678;-72,84790883
ESCUELA PARTICULAR LOS CONDORES;9;91;9121;CHOLCHOL;1;-38,619228;-72,815353
ESCUELA PARTICULAR SANTA ISABEL;9;91;9121;CHOLCHOL;1;-38,561161;-72,885582
ESCUELA PARTICULAR LOS COPIHUES;9;91;9121;CHOLCHOL;1;-38,51522134;-72,91434704
ESCUELA PARTICULAR COPINCHE;9;91;9121;CHOLCHOL;1;-38,587379;-72,87207
ESCUELA PARTICULAR DOLLIMCO;9;91;9121;CHOLCHOL;1;-38,681;-72,831444
ESCUELA PARTICULAR HUEICO;9;91;9121;CHOLCHOL;1;-38,499519;-72,884071
ESCUELA PARTICULAR RENACO;9;91;9121;CHOLCHOL;1;-38,5998;-72,784889
ESCUELA PARTICULAR LA AURORA;9;91;9121;CHOLCHOL;1;-38,51918047;-72,95728074
ESCUELA PARTICULAR PIUHUICHEN;9;91;9121;CHOLCHOL;1;-38,536339;-72,881668
ESCUELA PARTICULAR COIPUCO;9;91;9121;CHOLCHOL;1;-38,555611;-72,917458
ESCUELA PARTICULAR PITRACO TOSCA;9;91;9121;CHOLCHOL;1;-38,55095641;-72,87016473
ESCUELA PARTICULAR BANDERA;9;91;9121;CHOLCHOL;1;-38,559761;-72,865097
ESCUELA PARTICULAR ARTURO PRAT;9;91;9121;CHOLCHOL;1;-38,54755;-72,871887
ESCUELA PARTICULAR L.BERNARDO O`HIGGINS;9;91;9121;CHOLCHOL;1;-38,66555171;-72,81089453
ESCUELA PARTICULAR TRAYENCO;9;91;9121;CHOLCHOL;1;-38,602551;-72,848999
ESCUELA PARTICULAR INES DE SUAREZ;9;91;9121;CHOLCHOL;1;-38,558311;-72,947769
ESCUELA PARTICULAR PROF.NIMIA RIVAS;9;91;9121;CHOLCHOL;1;-38,578499;-72,850189
ESCUELA ESPECIAL DE LENGUAJE CHOL-CHOL;9;91;9121;CHOLCHOL;0;-38,607571;-72,842527
ESCUELA PARTICULAR CACIQUE COLILLAN;9;91;9121;CHOLCHOL;1; ; 
ESCUELA PARTICULAR SAN LORENZO;9;91;9121;CHOLCHOL;1;-38,506279;-72,915489
COLEGIO DE ADULTOS INAPEWMA;9;91;9121;CHOLCHOL;1;-38,511932;-72,91219
COLEGIO EMANUEL;9;91;9121;CHOLCHOL;1;-38,579109;-72,879066
ESCUELA NUEVOS COPIHUES;9;91;9121;CHOLCHOL;1;-38,50639;-72,915657
LICEO INDUSTRIAL B-5 ANGOL;9;92;9201;ANGOL;0;-37,80619;-72,701576
LICEO COMERCIAL ARMANDO BRAVO BRAVO;9;92;9201;ANGOL;0;-37,797901;-72,711449
LICEO MERCEDES MANOSALVA AREVALO;9;92;9201;ANGOL;0;-37,7973113;-72,70863388
LICEO ENRIQUE BALLACEY COTTEREAU;9;92;9201;ANGOL;0;-37,800629;-72,702187
LICEO BICENTENARIO POLITECNICO JUANITA FERNANDEZ;9;92;9201;ANGOL;0;-37,803631;-72,696617
ESCUELA HERMANOS CARRERA;9;92;9201;ANGOL;0;-37,79842;-72,698479
ESCUELA BASICA NAHUELBUTA;9;92;9201;ANGOL;0;-37,799438;-72,708382
ESCUELA REPUBLICA FEDERAL ALEMANA;9;92;9201;ANGOL;0;-37,809479;-72,693672
COLEGIO MARÍA SYLVESTER RASCH;9;92;9201;ANGOL;0;-37,79731;-72,708633
ESCUELA DIEGO DUBLE URRUTIA;9;92;9201;ANGOL;0;-37,810009;-72,701027
ESCUELA JOSÉ ELÍAS BOLIVAR HERRERA;9;92;9201;ANGOL;0;-37,795731;-72,711113
ESCUELA VILLA HUEQUEN;9;92;9201;ANGOL;0;-37,820271;-72,668732
ESCUELA BASICA ARAGON;9;92;9201;ANGOL;0;-37,805199;-72,695221
CENTRO DE DESARROLLO INTEGRAL ESPAÑA;9;92;9201;ANGOL;0;-37,79803085;-72,71292114
ESC. FRANCISCO SANDOVAL PACHECO;9;92;9201;ANGOL;0; ; 
ESCUELA BASICA MIGUEL LUIS AMUNATEGUI;9;92;9201;ANGOL;0;-37,80162811;-72,7085495
ESCUELA BASICA JUAN M. FERRIERE CAIRE;9;92;9201;ANGOL;1;-37,819328;-72,902786
ESCUELA BASICA COLONIA LOLENCO;9;92;9201;ANGOL;1; ; 
ESCUELA BASICA LAS CASAS MAITENREHUE;9;92;9201;ANGOL;1; ; 
ESC.BASICA QUEBRADA ONDA MAINTENREHUE;9;92;9201;ANGOL;1; ; 
ESC BASICA OSCAR MUÑOZ MORAGA;9;92;9201;ANGOL;1;-37,75024471;-72,87981092
ESCUELA BASICA  BUTACO;9;92;9201;ANGOL;1; ; 
ESC. BASICA ALBOYANCO;9;92;9201;ANGOL;1; ; 
ESC. BASICA CHANLEO;9;92;9201;ANGOL;1; ; 
TRARULEMU;9;92;9201;ANGOL;1;-37,87640985;-72,70418588
ESCUELA BASICA ALTIVA ARAUCARIA;9;92;9201;ANGOL;1; ; 
ESCUELA UNION FAMILIAR;9;92;9201;ANGOL;1; ; 
ESCUELA BASICA EL MAITEN;9;92;9201;ANGOL;1;-37,63092558;-72,74782755
ESCUELA REPUBLICA DE AUSTRIA;9;92;9201;ANGOL;1;-37,86385;-72,665459
ESC. BASICA MANUEL RODRIGUEZ;9;92;9201;ANGOL;1;-37,956951;-72,566818
ESCUELA REGIMIENTO HUSARES;9;92;9201;ANGOL;1;-37,723598;-72,893913
ESCUELA BASICA PICHIPEHUEN;9;92;9201;ANGOL;1; ; 
ESC. BASICA LOMAS DEL TORO;9;92;9201;ANGOL;1; ; 
ESCUELA SANTA ADRIANA;9;92;9201;ANGOL;1;-37,761269;-72,704887
ESCUELA BASICA SANTA RITA;9;92;9201;ANGOL;1; ; 
ESCUELA;9;92;9201;ANGOL;1; ; 
ESCUELA BASICA CHACAICO;9;92;9201;ANGOL;1;-37,861519;-72,683098
ESCUELA BASICA POCHOCOY;9;92;9201;ANGOL;1; ; 
ESCUELA DE ITRAQUE;9;92;9201;ANGOL;1;-37,80725722;-72,6209708
COLEGIO SAN FRANCISCO DE ASIS DE ANGOL;9;92;9201;ANGOL;0;-37,795109;-72,715118
COLEGIO ADVENTISTA DE ANGOL;9;92;9201;ANGOL;0;-37,812302;-72,6856
COLEGIO SAN JOSE;9;92;9201;ANGOL;0;-37,812461;-72,68691
ESCUELA AGRICOLA EL VERGEL;9;92;9201;ANGOL;1;-37,82893;-72,65641
ESCUELA PARTICULAR EL MIRADOR;9;92;9201;ANGOL;1;-37,78950332;-72,70398302
ESCUELA LOS CONFINES;9;92;9201;ANGOL;0; ; 
ESCUELA ESPECIAL LOS CANELOS;9;92;9201;ANGOL;0;-37,79689;-72,71193
COLEGIO ANGOL;9;92;9201;ANGOL;0;-37,802799;-72,694389
MOZART SCHOOL;9;92;9201;ANGOL;0;-37,79715;-72,706047
COMPLEJO EDUCACIONAL EDUCASE;9;92;9201;ANGOL;0;-37,79823516;-72,71595092
C.E.I.A. ANTONIO ACEVEDO HERNANDEZ;9;92;9201;ANGOL;0;-37,80927;-72,69246
ESC. PART. LUCILA GODOY ALCAYAGA;9;92;9201;ANGOL;0;-37,81707;-72,673637
ESCUELA PARTICULAR SAINT GEORGE;9;92;9201;ANGOL;0;-37,792919;-72,711143
ESCUELA PART.NUESTRA SENORA DEL ROSARIO;9;92;9201;ANGOL;0;-37,804852;-72,709167
JARDIN INFANTIL GABRIELA MISTRAL;9;92;9201;ANGOL;0; ; 
LICEO POLITECNICO LOS NOGALES;9;92;9201;ANGOL;0;-37,807209;-72,713364
JARDIN INFANTIL MAZAPAN;9;92;9201;ANGOL;0; ; 
COLEGIO INGLES BRITISH ROYAL SCHOOL;9;92;9201;ANGOL;0; ; 
ESCUELA ESPECIAL DE LENGUAJE ARCO IRIS;9;92;9201;ANGOL;0;-37,816246;-72,71266
ESCUELA ESPECIAL HOSPITALARIA  DE ANGOL;9;92;9201;ANGOL;0; ; 
THE FAMILY SCHOOL;9;92;9201;ANGOL;0; ; 
ESCUELA ESPECIAL AMPALU;9;92;9201;ANGOL;0;-37,798014;-72,716415
ESC. ESP. DE LENGUAJE MI DESPERTAR;9;92;9201;ANGOL;0; ; 
ESCUELA HOSPITALARIA DE ANGOL;9;92;9201;ANGOL;0;-37,794342;-72,705289
SALA CUNA LOS PATITOS;9;92;9201;ANGOL;0; ; 
COMPLEJO EDUCACIONAL COLLIPULLI;9;92;9202;COLLIPULLI;0;-37,954651;-72,439133
ESCUELA THOMAS ALVA EDISON;9;92;9202;COLLIPULLI;0;-37,956699;-72,433533
ESCUELA BENJAMIN FRANKLIN;9;92;9202;COLLIPULLI;0;-37,9562;-72,437111
ESCUELA BASICA VICTOR DURAN PEREZ;9;92;9202;COLLIPULLI;0;-37,952209;-72,436043
ESCUELA;9;92;9202;COLLIPULLI;0; ; 
ESCUELA MICHIGAN EL AMANECER;9;92;9202;COLLIPULLI;0;-37,952961;-72,422684
ESCUELA F-90 RAÚL CASTRO MÁRQUEZ;9;92;9202;COLLIPULLI;0;-37,797649;-72,472
ESCUELA NICOLAS PEREZ CARDENAS;9;92;9202;COLLIPULLI;1;-37,844292;-72,393921
ESCUELA BASICA CANADA;9;92;9202;COLLIPULLI;1;-38,05162519;-72,20004826
ESCUELA BASICA MIGUEL HUENTELEN;9;92;9202;COLLIPULLI;1;-37,89109;-72,250458
ESCUELA MUNICIPAL JOEL COLLÍO MORALES;9;92;9202;COLLIPULLI;1;-37,873661;-72,352837
ESCUELA BASICA SANTA JULIA;9;92;9202;COLLIPULLI;1;-38,10500223;-72,00626099
ESCUELA BASICA PEMEHUE;9;92;9202;COLLIPULLI;1;-38,07108458;-71,70483288
ESCUELA BASICA EL ENCINAR;9;92;9202;COLLIPULLI;1;-38,101201;-72,11643881
ESCUELA RAHUILMACO;9;92;9202;COLLIPULLI;1;-37,96294472;-72,31862548
ESCUELA LOS AROMOS (CERRADA 97);9;92;9202;COLLIPULLI;0; ; 
ESCUELA BASICA VILLA CURACO;9;92;9202;COLLIPULLI;1;-38,02727526;-72,29124388
ESCUELA;9;92;9202;COLLIPULLI;1; ; 
ESCUELA BASICA SAN ANDRES;9;92;9202;COLLIPULLI;1;-38,01503;-72,077118
ESCUELA BASICA EL AVELLANO;9;92;9202;COLLIPULLI;1;-37,90254377;-72,23466785
ESCUELA BASICA RIO AMARGO;9;92;9202;COLLIPULLI;1;-38,08173;-71,858559
ESCUELA BASICA MAPUDANCO;9;92;9202;COLLIPULLI;1;-38,01651;-72,13221
ESC.BASICA SALTO CHANCAHUA;9;92;9202;COLLIPULLI;1; ; 
ESCUELA BASICA NIBLINTO;9;92;9202;COLLIPULLI;1;-38,15243739;-71,83208419
ESCUELA CHIGUAIHUE;9;92;9202;COLLIPULLI;1;-37,927929;-72,509491
COLEGIO PARTIC. WOLFGANG AMADEUS MOZART;9;92;9202;COLLIPULLI;0;-37,952049;-72,444237
ESCUELA PARTICULAR COLIHUINCA TORI;9;92;9202;COLLIPULLI;1; ; 
ESCUELA PARTICULAR CAILLIN;9;92;9202;COLLIPULLI;1;-37,98257399;-72,33396605
ESCUELA PARTICULAR SANTA LUCIA;9;92;9202;COLLIPULLI;1; ; 
ESCUELA PARTICULAR SN.JUAN DE LA AMERICA;9;92;9202;COLLIPULLI;1;-38,021259;-72,165642
ESCUELA PARTICULAR EL PROGRESO;9;92;9202;COLLIPULLI;1;-37,968151;-72,489433
ESCUELA ESPECIAL ERICO HORNUNG;9;92;9202;COLLIPULLI;0;-37,95042;-72,44336
ESCUELA PARTICULAR PERQUILAUQUEN;9;92;9202;COLLIPULLI;1; ; 
COLEGIO LIDIA GONZALEZ BARRIGA;9;92;9202;COLLIPULLI;0;-37,948921;-72,434593
AYIÑLEO (LA LUZ Y EL AMOR QUE NUNCA SE EXTINGUE);9;92;9202;COLLIPULLI;1;-37,890598;-72,388733
ESC. ESPECIAL LENGUAJE ABRACADABRA;9;92;9202;COLLIPULLI;0;-37,91857;-72,38383
ESCUELA CARCEL CARLOS ALVEAL MUÑOZ;9;92;9202;COLLIPULLI;0;-37,954402;-72,441543
SEMILLITAS DE COLORES;9;92;9202;COLLIPULLI;0; ; 
LICEO POLITECNICO C-12 CURACAUTIN;9;92;9203;CURACAUTIN;0;-38,438931;-71,892883
LICEO LAS ARAUCARIAS;9;92;9203;CURACAUTIN;0;-38,436062;-71,894073
ESCUELA LUIS CRUZ MARTINEZ;9;92;9203;CURACAUTIN;0;-38,438629;-71,87426
ESCUELA OSVALDO FUENTES BARRERA;9;92;9203;CURACAUTIN;0;-38,440781;-71,896713
ESCUELA PATRICIO CHAVEZ SOTO;9;92;9203;CURACAUTIN;0;-38,44334;-71,888962
RAMON EDUARDO RAMIREZ HENRIQUEZ;9;92;9203;CURACAUTIN;1;-38,46714;-71,575279
ESCUELA ESPECIAL LOS VOLCANES;9;92;9203;CURACAUTIN;0;-38,43835449;-71,88497162
COLEGIO MANUEL BULNES PRIETO;9;92;9203;CURACAUTIN;0;-38,44073486;-71,89588165
ESCUELA BASICA REPUBLICA DE MEXICO;9;92;9203;CURACAUTIN;1;-38,434471;-71,89872
ESCUELA DE RARI-RUCA;9;92;9203;CURACAUTIN;1;-38,42500809;-72,0064695
ESCUELA LOS PRADOS;9;92;9203;CURACAUTIN;1;-38,425819;-71,760674
ESCUELA BASICA COLLICO;9;92;9203;CURACAUTIN;1;-38,48159;-71,853416
ESCUELA BASICA VEGA LARGA;9;92;9203;CURACAUTIN;1; ; 
ESCUELA BASICA LEFUCO;9;92;9203;CURACAUTIN;1;-38,482311;-71,794563
ESCUELA RIO BLANCO;9;92;9203;CURACAUTIN;1;-38,513351;-71,685349
ESCUELA BASICA ALEJO TASCON;9;92;9203;CURACAUTIN;1;-38,462978;-71,69558
ESCUELA MANCHURIA;9;92;9203;CURACAUTIN;1;-38,482719;-71,724213
ESCUELA JOSE CHANIN SILHY;9;92;9203;CURACAUTIN;1;-38,504311;-71,822067
ESCUELA BASICA LA JAULA;9;92;9203;CURACAUTIN;1; ; 
ESC. BASICA SAN ARTURO, RADALCO ESTE.;9;92;9203;CURACAUTIN;1;-38,353199;-71,945648
ESCUELA DE SANTA JULIA;9;92;9203;CURACAUTIN;1;-38,48209;-71,985153
ESCUELA PARTICULAR SANTA ELENA;9;92;9203;CURACAUTIN;0;-38,43858;-71,888893
ESCUELA PARTICULAR SANTA EMMA;9;92;9203;CURACAUTIN;1;-38,4702;-72,032066
ESCUELA PARTICULAR SAN ANDRES;9;92;9203;CURACAUTIN;0;-38,438999;-71,892281
ESCUELA RADALCO;9;92;9203;CURACAUTIN;1;-38,389511;-71,973953
ESCUELA ESPECIAL DE LENGUAJE CAPULLITO;9;92;9203;CURACAUTIN;0;-38,39854;-71,97316
LICEO ALONSO DE ERCILLA Y ZUÑIGA;9;92;9204;ERCILLA;0;-38,064232;-72,375603
ESCUELA BASICA SALVADOR ALLENDE;9;92;9204;ERCILLA;0;-38,12978;-72,320663
ESCUELA BASICA SAN RAMON;9;92;9204;ERCILLA;1;-38,067451;-72,444809
ESCUELA BASICA TEODOCIO URRUTIA;9;92;9204;ERCILLA;1;-38,0116;-72,424339
