C_senatorial,Distrito,Comuna,C_electoral,Local,Mesa,Sexo,R_etario,Nacionalidad,Votantes
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,26,MUJERES,50-59,COLOMBIA,1
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,26,MUJERES,60-69,CHILE,28
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,26,MUJERES,70-79,CHILE,14
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,26,MUJERES,80+,CHILE,4
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,27,HOMBRES,18-19,CHILE,8
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,27,HOMBRES,20-29,CHILE,26
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,27,HOMBRES,30-39,CHILE,34
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,27,HOMBRES,40-49,CHILE,28
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,27,HOMBRES,50-59,CHILE,23
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,27,HOMBRES,50-59,PERU,1
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,27,HOMBRES,60-69,CHILE,34
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,27,HOMBRES,70-79,CHILE,12
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,27,HOMBRES,80+,CHILE,1
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,27,MUJERES,18-19,CHILE,5
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,27,MUJERES,20-29,CHILE,20
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,27,MUJERES,30-39,CHILE,50
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,27,MUJERES,30-39,COLOMBIA,1
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,27,MUJERES,40-49,CHILE,41
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,27,MUJERES,50-59,CHILE,24
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,27,MUJERES,60-69,CHILE,33
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,27,MUJERES,70-79,CHILE,6
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,27,MUJERES,80+,CHILE,5
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,28,HOMBRES,18-19,CHILE,6
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,28,HOMBRES,20-29,CHILE,28
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,28,HOMBRES,30-39,CHILE,29
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,28,HOMBRES,30-39,HAITI,1
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,28,HOMBRES,40-49,CHILE,33
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,28,HOMBRES,50-59,CHILE,23
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,28,HOMBRES,60-69,CHILE,20
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,28,HOMBRES,70-79,CHILE,12
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,28,HOMBRES,80+,CHILE,4
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,28,MUJERES,18-19,CHILE,5
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,28,MUJERES,20-29,CHILE,37
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,28,MUJERES,30-39,CHILE,49
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,28,MUJERES,40-49,CHILE,37
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,28,MUJERES,50-59,CHILE,18
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,28,MUJERES,60-69,CHILE,24
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,28,MUJERES,70-79,CHILE,24
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,28,MUJERES,80+,CHILE,7
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,29,HOMBRES,18-19,CHILE,5
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,29,HOMBRES,20-29,CHILE,28
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,29,HOMBRES,30-39,CHILE,31
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,29,HOMBRES,40-49,CHILE,26
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,29,HOMBRES,50-59,CHILE,25
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,29,HOMBRES,60-69,CHILE,25
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,29,HOMBRES,70-79,CHILE,19
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,29,HOMBRES,80+,CHILE,2
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,29,MUJERES,18-19,CHILE,6
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,29,MUJERES,20-29,CHILE,15
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,29,MUJERES,30-39,CHILE,71
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,29,MUJERES,40-49,CHILE,31
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,29,MUJERES,50-59,CHILE,25
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,29,MUJERES,60-69,CHILE,31
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,29,MUJERES,70-79,CHILE,13
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,29,MUJERES,80+,CHILE,6
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,30,HOMBRES,18-19,CHILE,4
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,30,HOMBRES,20-29,CHILE,30
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,30,HOMBRES,30-39,CHILE,46
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,30,HOMBRES,40-49,CHILE,26
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,30,HOMBRES,50-59,CHILE,18
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,30,HOMBRES,60-69,CHILE,29
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,30,HOMBRES,70-79,CHILE,17
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,30,HOMBRES,80+,CHILE,3
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,30,MUJERES,18-19,CHILE,5
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,30,MUJERES,20-29,CHILE,24
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,30,MUJERES,30-39,CHILE,63
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,30,MUJERES,40-49,CHILE,33
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,30,MUJERES,50-59,CHILE,20
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,30,MUJERES,60-69,CHILE,17
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,30,MUJERES,70-79,CHILE,11
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,30,MUJERES,80+,CHILE,8
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,31,HOMBRES,18-19,CHILE,7
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,31,HOMBRES,20-29,CHILE,31
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,31,HOMBRES,20-29,HAITI,1
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,31,HOMBRES,30-39,CHILE,38
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,31,HOMBRES,40-49,CHILE,24
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,31,HOMBRES,50-59,CHILE,32
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,31,HOMBRES,50-59,PERU,1
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,31,HOMBRES,60-69,CHILE,20
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,31,HOMBRES,70-79,CHILE,14
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,31,HOMBRES,80+,CHILE,3
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,31,MUJERES,18-19,CHILE,8
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,31,MUJERES,20-29,CHILE,38
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,31,MUJERES,30-39,CHILE,59
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,31,MUJERES,40-49,CHILE,27
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,31,MUJERES,50-59,CHILE,18
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,31,MUJERES,60-69,CHILE,26
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,31,MUJERES,70-79,CHILE,8
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,31,MUJERES,80+,CHILE,8
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,32,HOMBRES,18-19,CHILE,3
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,32,HOMBRES,20-29,CHILE,27
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,32,HOMBRES,30-39,CHILE,41
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,32,HOMBRES,30-39,HAITI,1
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,32,HOMBRES,30-39,VENEZUELA,1
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,32,HOMBRES,40-49,CHILE,23
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,32,HOMBRES,50-59,CHILE,17
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,32,HOMBRES,60-69,CHILE,19
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,32,HOMBRES,70-79,CHILE,9
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,32,HOMBRES,80+,CHILE,4
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,32,MUJERES,18-19,CHILE,1
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,32,MUJERES,20-29,CHILE,30
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,32,MUJERES,30-39,BOLIVIA,1
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,32,MUJERES,30-39,CHILE,61
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,32,MUJERES,30-39,ECUADOR,1
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,32,MUJERES,40-49,CHILE,37
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,32,MUJERES,50-59,CHILE,27
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,32,MUJERES,60-69,CHILE,25
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,32,MUJERES,70-79,CHILE,19
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,32,MUJERES,80+,CHILE,4
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,33,HOMBRES,18-19,CHILE,6
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,33,HOMBRES,20-29,CHILE,34
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,33,HOMBRES,30-39,CHILE,32
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,33,HOMBRES,40-49,CHILE,28
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,33,HOMBRES,50-59,CHILE,24
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,33,HOMBRES,60-69,CHILE,19
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,33,HOMBRES,70-79,CHILE,11
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,33,HOMBRES,80+,CHILE,4
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,33,MUJERES,18-19,CHILE,5
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,33,MUJERES,20-29,CHILE,36
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,33,MUJERES,30-39,CHILE,60
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,33,MUJERES,40-49,CHILE,32
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,33,MUJERES,50-59,CHILE,23
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,33,MUJERES,60-69,CHILE,27
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,33,MUJERES,70-79,CHILE,12
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,33,MUJERES,80+,CHILE,4
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,34,HOMBRES,18-19,CHILE,4
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,34,HOMBRES,20-29,CHILE,28
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,34,HOMBRES,30-39,CHILE,35
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,34,HOMBRES,40-49,CHILE,32
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,34,HOMBRES,50-59,CHILE,32
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,34,HOMBRES,60-69,CHILE,27
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,34,HOMBRES,60-69,PERU,1
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,34,HOMBRES,70-79,CHILE,12
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,34,HOMBRES,80+,CHILE,2
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,34,MUJERES,18-19,CHILE,7
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,34,MUJERES,20-29,CHILE,19
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,34,MUJERES,30-39,CHILE,43
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,34,MUJERES,40-49,CHILE,31
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,34,MUJERES,50-59,CHILE,29
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,34,MUJERES,60-69,CHILE,29
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,34,MUJERES,70-79,CHILE,12
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,34,MUJERES,80+,CHILE,10
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,35,HOMBRES,18-19,CHILE,4
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,35,HOMBRES,20-29,CHILE,35
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,35,HOMBRES,30-39,CHILE,30
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,35,HOMBRES,40-49,CHILE,28
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,35,HOMBRES,50-59,CHILE,19
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,35,HOMBRES,60-69,CHILE,21
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,35,HOMBRES,70-79,CHILE,15
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,35,HOMBRES,80+,CHILE,6
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,35,MUJERES,18-19,CHILE,3
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,35,MUJERES,20-29,CHILE,31
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,35,MUJERES,30-39,CHILE,48
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,35,MUJERES,40-49,CHILE,33
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,35,MUJERES,50-59,CHILE,33
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,35,MUJERES,60-69,CHILE,29
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,35,MUJERES,70-79,CHILE,15
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,35,MUJERES,80+,CHILE,3
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,36,HOMBRES,18-19,CHILE,5
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,36,HOMBRES,20-29,CHILE,31
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,36,HOMBRES,30-39,CHILE,47
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,36,HOMBRES,40-49,CHILE,15
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,36,HOMBRES,50-59,CHILE,18
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,36,HOMBRES,60-69,CHILE,29
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,36,HOMBRES,70-79,CHILE,9
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,36,HOMBRES,80+,CHILE,2
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,36,MUJERES,18-19,CHILE,2
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,36,MUJERES,20-29,CHILE,26
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,36,MUJERES,30-39,CHILE,50
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,36,MUJERES,40-49,CHILE,34
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,36,MUJERES,50-59,CHILE,27
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,36,MUJERES,60-69,CHILE,33
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,36,MUJERES,70-79,CHILE,15
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,36,MUJERES,80+,CHILE,8
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,37,HOMBRES,18-19,CHILE,4
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,37,HOMBRES,20-29,CHILE,26
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,37,HOMBRES,30-39,CHILE,25
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,37,HOMBRES,40-49,CHILE,23
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,37,HOMBRES,50-59,CHILE,17
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,37,HOMBRES,60-69,CHILE,23
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,37,HOMBRES,70-79,CHILE,12
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,37,HOMBRES,80+,CHILE,2
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,37,MUJERES,18-19,CHILE,7
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,37,MUJERES,20-29,CHILE,31
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,37,MUJERES,30-39,CHILE,36
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,37,MUJERES,40-49,CHILE,23
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,37,MUJERES,50-59,CHILE,32
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,37,MUJERES,60-69,CHILE,21
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,37,MUJERES,70-79,CHILE,8
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,37,MUJERES,80+,CHILE,2
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,38,HOMBRES,18-19,CHILE,5
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,38,HOMBRES,20-29,CHILE,23
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,38,HOMBRES,30-39,CHILE,33
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,38,HOMBRES,40-49,CHILE,19
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,38,HOMBRES,50-59,CHILE,23
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,38,HOMBRES,60-69,CHILE,16
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,38,HOMBRES,70-79,CHILE,11
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,38,HOMBRES,80+,CHILE,2
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,38,MUJERES,18-19,CHILE,5
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,38,MUJERES,20-29,CHILE,28
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,38,MUJERES,30-39,BOLIVIA,1
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,38,MUJERES,30-39,CHILE,40
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,38,MUJERES,40-49,CHILE,29
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,38,MUJERES,50-59,CHILE,25
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,38,MUJERES,60-69,CHILE,22
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,38,MUJERES,70-79,CHILE,7
11,22,ANGOL,ANGOL,COLEGIO DIEGO DUBLE URRUTIA,38,MUJERES,80+,CHILE,2
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,39,HOMBRES,18-19,CHILE,7
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,39,HOMBRES,20-29,CHILE,31
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,39,HOMBRES,30-39,CHILE,35
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,39,HOMBRES,40-49,CHILE,39
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,39,HOMBRES,40-49,VENEZUELA,1
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,39,HOMBRES,50-59,CHILE,31
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,39,HOMBRES,50-59,PERU,1
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,39,HOMBRES,60-69,CHILE,18
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,39,HOMBRES,70-79,CHILE,11
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,39,HOMBRES,80+,CHILE,7
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,39,MUJERES,18-19,CHILE,5
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,39,MUJERES,20-29,CHILE,32
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,39,MUJERES,20-29,PARAGUAY,1
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,39,MUJERES,30-39,CHILE,23
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,39,MUJERES,40-49,CHILE,26
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,39,MUJERES,40-49,PARAGUAY,1
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,39,MUJERES,50-59,CHILE,26
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,39,MUJERES,60-69,CHILE,21
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,39,MUJERES,70-79,CHILE,17
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,39,MUJERES,80+,CHILE,4
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,40,HOMBRES,18-19,CHILE,7
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,40,HOMBRES,20-29,CHILE,28
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,40,HOMBRES,30-39,CHILE,29
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,40,HOMBRES,40-49,CHILE,30
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,40,HOMBRES,50-59,CHILE,27
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,40,HOMBRES,60-69,CHILE,22
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,40,HOMBRES,70-79,CHILE,21
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,40,HOMBRES,80+,CHILE,6
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,40,MUJERES,18-19,CHILE,10
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,40,MUJERES,20-29,CHILE,38
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,40,MUJERES,30-39,CHILE,31
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,40,MUJERES,40-49,CHILE,23
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,40,MUJERES,50-59,CHILE,28
11,22,ANGOL,ANGOL,COLEGIO HERMANOS CARRERA,40,MUJERES,60-69,CHILE,18
